year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
1985,YR1985,United States,USA,4338979000000,,3.350660344,5.102502995,4.169656223,3.250656423,4.808756191,3.849667217,2.933490406,2.402964749,7.004704261,5.177501013,4.24960986,6.489570206,,,
1986,YR1986,Bermuda,BMU,1173500032,,,,6.666666666,5.766965249,,,,,,,,,,,
1986,YR1986,Canada,CAN,377437927312,,4.499252403,2.907321015,,,1.633215809,,,2.624150276,3.952042027,3.422272336,2.399306194,6.571351343,,,
1986,YR1986,United States,USA,4579631000000,,7.662162229,4.221572993,3.462645971,2.510885967,4.58848659,3.243391446,2.29364838,1.811257515,3.145875354,4.128120319,3.170238571,8.529326931,,,
1987,YR1987,Bermuda,BMU,1296499968,,,,3.750000001,2.912453111,,,,,,,,,,,
1987,YR1987,Canada,CAN,431316742081,,3.193154465,3.176897403,,,1.429037846,,,8.276574148,9.092043052,3.875509227,2.515240738,5.40076398,,,
1987,YR1987,United States,USA,4855215000000,,10.92877258,3.102361467,3.45925199,2.538623537,1.957559394,3.44751675,2.526992723,3.499409841,1.76810988,3.395187524,2.475129146,5.942831326,,,
1988,YR1988,Bermuda,BMU,1415100032,,,,4.056224899,3.168090119,,,,,,,,,,,
1988,YR1988,Canada,CAN,507354351182,,9.106513445,3.785493502,,,2.921219004,,,11.23532297,9.138463609,4.124259779,2.782873875,13.52550845,,,
1988,YR1988,United States,USA,5236438000000,,16.21229191,3.735450849,4.177061291,3.235416109,1.985122847,4.252125054,3.309801378,1.688886248,2.311966145,4.17687903,3.235235495,3.928080993,,,
1989,YR1989,Bermuda,BMU,1501500032,,,,0.4438440753,-0.399432874,,,,,,,,,,,
1989,YR1989,Canada,CAN,565055743243,,0.858684534,3.146675644,,,2.460996422,,,5.122143751,5.143059988,3.41088738,1.5720415,5.809929201,,,
1989,YR1989,United States,USA,5641580000000,,11.57675846,2.947142313,3.67264815,2.698166672,3.075289718,3.679360156,2.704815588,3.622641271,2.930515281,2.915622974,1.948257231,4.403717805,,,
1990,YR1990,Bermuda,BMU,1592400000,,,,0.01921229711,-0.7984615384,,,,,,,,,,,
1990,YR1990,Canada,CAN,593929550908,,4.545704982,1.91236589,,,3.276263613,,,-7.970651098,-3.468171767,1.371075308,-0.1457931811,1.939744049,,,
1990,YR1990,United States,USA,5963144000000,,8.82198895,2.158494222,1.885964957,0.7414860996,2.743663274,2.028955493,0.8828704316,-1.027051881,-0.1048311227,2.014067814,0.8681499854,3.577057086,,,
1991,YR1991,Bermuda,BMU,1634900000,,,,-3.5343821,-3.035881339,,,,,,,,,,,
1991,YR1991,Canada,CAN,610328183643,,1.622197637,-0.1123559933,,,2.355238996,,,-7.440818928,-4.232006527,-1.113975592,-2.335288048,2.511934226,,,
