year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
1971,YR1971,Maldives,MDV,,,,,,,,,,,,,,,,,
1971,YR1971,Nepal,NPL,882765471.6,0.7070231321,,,-1.195383302,-3.311370476,,,,,,,,,,,-6.136030952
1971,YR1971,Pakistan,PAK,10665896682,-3.069826622,0.8881869379,,0.4683725485,-2.152156811,2.622646159,,,0.1590246048,-1.15619118,,,-10.01607316,6.390516404,6.43917485,2.543464275
1971,YR1971,Sri Lanka,LKA,2369308600,-2.572254456,-3.189177321,-0.4947582649,1.306905397,-0.775961357,7.831158914,-0.4743563389,-2.520600408,-6.244833899,-9.554613009,-2.021049851,-4.035493951,-9.8254236,0.1419678928,0.3070998428,1.905652985
1972,YR1972,Afghanistan,AFG,1595555476,,,,,,,,,,,,,,,,
1972,YR1972,Bangladesh,BGD,6288245867,-10.70660626,-22.88909462,-4.240366034,-13.9737287,-15.17765876,-4.240365937,,,-55.64297144,,-6.172488692,-7.48559641,-0.1098385736,-46.68484858,-45.54445169,-5.648584533
1972,YR1972,Bhutan,BTN,,,,,,,,,,,,,,,,,
1972,YR1972,India,IND,71463193831,-5.018479761,8.237854447,0.7024272458,-0.5533013053,-2.743920031,0.9584680232,-0.5234772662,-2.714752958,-4.580993851,4.297837466,0.6698840479,-1.547679089,-1.888413706,3.742333488,3.920398005,3.086096956
1972,YR1972,Maldives,MDV,,,,,,,,,,,,,,,,,
1972,YR1972,Nepal,NPL,1024098805,0.7305935801,,,3.117800364,0.9266235427,,,,,,,,,,,5.058104669
1972,YR1972,Pakistan,PAK,9415016360,3.470626837,-17.18437484,,0.8134064046,-1.816669331,17.45222505,,,-5.429391939,-5.581479024,,,-31.81337491,-1.485655728,1.249773627,3.547880687
1972,YR1972,Sri Lanka,LKA,2553936348,2.833079211,-2.03844495,-4.052511127,-0.4104799111,-2.359058338,6.476478845,0.4729353872,-1.492928031,13.2729811,1.565668287,-6.176751344,-8.012506332,-7.757072973,-1.376332358,-1.117605201,6.066461773
1973,YR1973,Afghanistan,AFG,1733333264,,,,,,,,,,,,,,,,
1973,YR1973,Bangladesh,BGD,8086725729,0.2728717688,85.74529786,-12.26667502,3.325680199,0.7142285988,-12.26667513,,,96.48084936,,-14.01988139,-16.19294154,-50.39552591,69.68998827,64.96377036,8.643388867
1973,YR1973,Bhutan,BTN,,,,,,,,,,,,,,,,,
1973,YR1973,India,IND,85515269585,7.201906548,4.963455874,2.160703661,3.295521135,0.9961355545,-0.1403976435,3.33738303,1.037065593,19.44048949,-2.636837124,2.454015783,0.1733623339,8.07509593,0.5927431567,4.449125494,3.300721942
1973,YR1973,Maldives,MDV,,,,,,,,,,,,,,,,,
1973,YR1973,Nepal,NPL,972101725,-0.8499640289,,,-0.4765362679,-2.594050104,,,,,,,,,,,-17.84179349
1973,YR1973,Pakistan,PAK,6383429490,1.665212911,5.746911083,,7.064263857,4.106332712,6.303387757,,,3.612544148,3.856405065,,,-11.22594409,10.34841393,8.72987478,9.642207399
1973,YR1973,Sri Lanka,LKA,2875625000,-0.9519819918,1.1554648,9.541029012,7.057398935,5.039381684,-9.691084597,6.319011898,4.314913142,-29.93033774,-6.61969631,13.94441894,11.79658231,-2.553215337,5.854221841,6.017637886,5.285280509
1974,YR1974,Afghanistan,AFG,2155555498,,,,,,,,,,,,,,,,
1974,YR1974,Bangladesh,BGD,12512460520,6.438208427,-29.44027276,-3.191739795,9.5919563,6.88326498,52.21781049,9.306639152,6.604999773,147.331646,,-4.83609786,-7.188183218,-37.33720282,20.60461415,42.58722775,-0.8880348069
1974,YR1974,Bhutan,BTN,,,,,,,,,,,,,,,,,
1974,YR1974,India,IND,99525899116,-1.523356923,8.199797299,-0.479926542,1.185336255,-1.074028888,-3.735969356,1.328669885,-0.9338957511,-5.147043843,3.84659113,-0.07540167227,-2.306615825,-12.75808591,1.564940451,2.91511337,3.765134545
1974,YR1974,Maldives,MDV,,,,,,,,,,,,,,,,,
1974,YR1974,Nepal,NPL,1217953547,5.629214565,,,6.333590372,4.067921798,,,,,,,,,-3.47100337,9.107256809,6.799325397
1974,YR1974,Pakistan,PAK,8899191919,4.180641146,-17.27392681,,3.540191713,0.6232721281,-15.02828198,,,-4.837821581,-2.504696333,,,15.62329917,8.411875601,6.350773276,9.789823013
1974,YR1974,Sri Lanka,LKA,3574586466,5.579897057,-13.34199556,0.7018661696,3.845830836,1.923819427,6.402326045,2.557151829,0.6589916967,82.37263316,26.28628723,-0.3325792731,-2.17725535,-2.385677748,-3.841776595,-3.618061197,5.642495466
